id,name,legal_name,trading_name,iata_code,icao_code,prefix,callsign,fleet_size,destinations_count,logo_url,wikipedia_url,website_url,hubs,alliance,employees,headquarters,founded,status_bucket,country_code,key_personnel,detailed_destinations
5180,10 Tanker Air Carrier,NULL,NULL,,,,,4,,,,,,,,Americas,,active,US,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
5181,1384 Charter,NULL,NULL,,,,,,,,,,,,,Americas,,active,US,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
5384,1Time,NULL,NULL,,,,,,,,,,,,,Africa,,active,ZA,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
5182,21 Air,NULL,NULL,,,,,19,,,,,,,,Americas,,active,US,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
2028,2Excel Aviation,NULL,NULL,,EXL,,,0,0,,,,,,,Europe,,active,GB,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
202,360 Aviation Austria,NULL,NULL,,,,,,,,,,,,,Other,,active,AT,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
3359,4 Airways,NULL,NULL,,,,,3,,,,,,,,Europe,,active,MT,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
75,4 Island Air Services,NULL,NULL,,,,,,,,,,,,,Americas,,active,AG,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
3302,40 Mile Air,NULL,NULL,Q5,MLA,N,,1,3,https://images.planefinder.net/api/logo/MLA/w/256,https://en.wikipedia.org/wiki/Chisana_Airport,,,,,Europe,,active,MT,,"Tok, AK,  (TKJ)"
4027,4You Airlines,NULL,NULL,,,,,,,,,,,,,Europe,,active,PL,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
2902,748 Air Services,NULL,NULL,,,,,13,,,,,,,,Africa,,active,KE,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
5183,7Air Cargo,NULL,NULL,,,,,4,,,,,,,,Americas,,active,US,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
3068,7th sky airlines,NULL,NULL,,,,,,,,,,,,,Asia,,active,KZ,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
2806,9 Air,NULL,NULL,AQ,JYH,B,TRANS JADE,27,65,https://images.planefinder.net/api/logo/JYH/w/256,https://en.wikipedia.org/wiki/9_Air,9air.com,Guangzhou Baiyun International Airport,,,Asia,"February 12, 2014 ( 2014-02-12 ); December 2, 2014 ( 2014-12-02 )",active,JO,,
3958,A. Soriano Aviation,NULL,NULL,,,,,,,,,,,,,Asia,,active,PH,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
5184,AAI - Alaska Aeronautical Industries,NULL,NULL,,,,,,,,,,,,,Americas,,active,US,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
3022,AB Aviation,NULL,NULL,,,,,,,,,,,,,Africa,,active,KM,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
5185,AB Jets,NULL,NULL,,,,,2,,,,,,,,Americas,,active,US,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
4251,Abakan-Avia,NULL,NULL,,,,,,,,,,,,,Europe,,active,RU,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
2290,ABC Air Hungary,NULL,NULL,,,,,,,,,,,,,Europe,,active,HU,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
117,ABC Commuter Airways,NULL,NULL,,,,,,,,,,,,,Americas,,active,AN,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
5186,ABCO Aviation,NULL,NULL,,,,,,,,,,,,,Americas,,active,US,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
417,Abelag Aviation,NULL,NULL,W9,AAB,OO,ABG,15,55,https://images.planefinder.net/api/logo/AAB/w/256,https://en.wikipedia.org/wiki/Abelag_Aviation,abelag.com,Brussels Airport,,,Europe,1964,active,BE,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
2903,Aberdair Aviation,NULL,NULL,,,,,,,,,,,,,Africa,,active,KE,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
1303,ABS Jets,NULL,NULL,,,,,5,,,,,,,,Other,,active,CZ,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
564,ABSA Cargo,NULL,NULL,,,,,,,,,,,,,Americas,,active,BR,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
5385,Absil Air Services,NULL,NULL,,,,,,,,,,,,,Africa,,active,ZA,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
72,Abu Dhabi Aviation,NULL,NULL,,,,,4,,,,,,,,Asia,,active,AE,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
5187,ABX Air,NULL,NULL,GB,ABX,N,ABX,37,0,https://images.planefinder.net/api/logo/ABX/w/256,https://en.wikipedia.org/wiki/ABX_Air,www .abxair .com,Cincinnati/Northern Kentucky International Airport ; Miami International Airport,,,Americas,April 1980 ( April 1980 ),active,US,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
780,ACASS Canada,NULL,NULL,,,,,1,,,,,,,,Americas,,active,CA,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
4660,ACASS San Marino,NULL,NULL,,,,,1,,,,,,,,Europe,,active,SM,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
5188,Access Air,NULL,NULL,,,,,,,,,,,,,Americas,,active,US,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
418,ACE - Air Charters Europe,NULL,NULL,,,,,4,,,,,,,,Europe,,active,BE,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
5189,ACE - Alaska Central Express,NULL,NULL,,,,,,,,,,,,,Americas,,active,US,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
419,ACE Belgium Freighters,NULL,NULL,,,,,,,,,,,,,Europe,,active,BE,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
1900,ACE Transvalair,NULL,NULL,,,,,,,,,,,,,Europe,,active,FR,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
1210,ACES Colombia,NULL,NULL,,,,,,,,,,,,,Americas,,active,CO,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
1325,ACG Air Cargo Germany,NULL,NULL,,,,,,,,,,,,,Europe,,defunct,DE,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
4633,ACG Air Cargo Global,NULL,NULL,,,,,,,,,,,,,Europe,,active,SK,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
1359,ACM AIR CHARTER Luftfahrtgesellschaft mbH,NULL,NULL,,,,,,,,,,,,,Europe,,active,DE,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
5190,ACM Aviation,NULL,NULL,,,,,1,,,,,,,,Americas,,active,US,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
565,Acre Táxi Aéreo,NULL,NULL,,,,,,,,,,,,,Americas,,active,BR,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
3139,ACS - Air Charter Service,NULL,NULL,,,,,,,,,,,,,Africa,,active,LR,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
4170,ACT Airlines,NULL,NULL,9T,RUN,TC,CARGO TURK,0,0,https://images.planefinder.net/api/logo/RUN/w/256,https://en.wikipedia.org/wiki/Air_ACT,actairlines.com,Sabiha Gökçen International Airport; Istanbul Airport,,,Europe,2004 ( 2004 ),active,RU,Daglar Çizmeci (CEO); Gunes Namoler (Managing Director),
4126,Acvila Air,NULL,NULL,,,,,,,,,,,,,Europe,,active,RO,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
94,Ada Air,NULL,NULL,,ADE,,,0,0,,,,,,,Other,,defunct,AL,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
1211,ADA Colombia,NULL,NULL,,,,,,,,,,,,,Americas,,active,CO,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
1360,ADAC Luftrettung gGmbH,NULL,NULL,,,,,,,,,,,,,Europe,,active,DE,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
2329,Adam Air,NULL,NULL,,,,,,,,,,,,,Asia,,active,ID,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
3591,ADC Airlines,NULL,NULL,,,,,,,,,,,,,Africa,,active,NG,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
5191,ADI Charter Services,NULL,NULL,,,,,,,,,,,,,Americas,,active,US,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
781,Adlair Aviation,NULL,NULL,,,,,,,,,,,,,Americas,,active,CA,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
782,Adlair Aviation,NULL,NULL,,,,,,,,,,,,,Americas,,active,CA,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
5192,Admiralty Air,NULL,NULL,,,,,,,,,,,,,Americas,,active,US,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
3532,Adorna Airways,NULL,NULL,,,,,,,,,,,,,Asia,,active,MY,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
4620,Adria Airways,NULL,NULL,,,,,,,,,,,,,Europe,,active,SI,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
945,Adria Airways Switzerland,NULL,NULL,,,,,,,,,,,,,Europe,,active,CH,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
3247,Adriatic Airways DOO,NULL,NULL,,,,,,,,,www.adriaticairways.me,,,,Other,,active,ME,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
2266,Adriatic Skyways,NULL,NULL,,,,,,,,,,,,,Europe,,active,HR,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
783,Advance Air Charters,NULL,NULL,,,,,,,,,,,,,Americas,,active,CA,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
4766,Advance Aviation,NULL,NULL,,,,,,,,,,,,,Asia,,active,TH,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
5193,Advanced Air,NULL,NULL,,,,,4,,,,,,,,Americas,,active,US,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
2904,Advantage Air,NULL,NULL,,,,,4,,,,,,,,Africa,,active,KE,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
5194,Adventures Travel Club,NULL,NULL,,,,,,,,,,,,,Americas,,active,US,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
1706,AeBal (Spanair Link),NULL,NULL,,,,,,,,,,,,,Europe,,active,ES,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
1532,AECA - Aeroservicios Ecuatorianos,NULL,NULL,,,,,,,,,,,,,Americas,,active,EC,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
364,AEG Air AVV,NULL,NULL,,,,,,,,,,,,,Americas,,active,AW,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
2,Aegean Airlines,NULL,NULL,A3,AEE,SX,AEGEAN,70,119,https://images.planefinder.net/api/logo/AEE/w/256,https://en.wikipedia.org/wiki/Aegean_Airlines,aegeanair.com,Athens ; Thessaloniki; Chania ; Heraklion ; Kalamata ; Larnaca ; Rhodes,Star Alliance,"3,131","Kifisia, Greece",2 January 1995 ( 1995-01-02 ); May 1999 ( 1999-05 ),active,GLOBAL,Dimitrios Gerogiannis (CEO); Eftichios Vassilakis (Chairman),"Tirana, Albania (TIA); Yerevan, Armenia (EVN); Innsbruck, Austria (INN); Baku, Azerbaijan (GYD); Brussels, Belgium (BRU); Banja Luka, Bosnia and Herzegovina (BNX); Sofia, Bulgaria (SOF); Dubrovnik, Croatia (DBV); Larnaca, Cyprus (LCA); Prague, Czech Republic (PRG); Alexandria, Egypt (HBE); Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Bordeaux, France (BOD); Tbilisi, Georgia (TBS); Berlin, Germany (BER); Alexandroupoli, Greece (AXD); Budapest, Hungary (BUD); Delhi, India (DEL); Baghdad, Iraq (BGW)"
2191,Aegean Airlines,NULL,NULL,A3,AEE,SX,AEGEAN,70,119,https://images.planefinder.net/api/logo/AEE/w/256,https://en.wikipedia.org/wiki/Aegean_Airlines,aegeanair.com,Athens ; Thessaloniki; Chania ; Heraklion ; Kalamata ; Larnaca ; Rhodes,Star Alliance,"3,131",Europe,2 January 1995 ( 1995-01-02 ); May 1999 ( 1999-05 ),active,GR,Dimitrios Gerogiannis (CEO); Eftichios Vassilakis (Chairman),"Tirana, Albania (TIA); Yerevan, Armenia (EVN); Innsbruck, Austria (INN); Baku, Azerbaijan (GYD); Brussels, Belgium (BRU); Banja Luka, Bosnia and Herzegovina (BNX); Sofia, Bulgaria (SOF); Dubrovnik, Croatia (DBV); Larnaca, Cyprus (LCA); Prague, Czech Republic (PRG); Alexandria, Egypt (HBE); Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Bordeaux, France (BOD); Tbilisi, Georgia (TBS); Berlin, Germany (BER); Alexandroupoli, Greece (AXD); Budapest, Hungary (BUD); Delhi, India (DEL); Baghdad, Iraq (BGW)"
2213,Aegean Airlines (historical),NULL,NULL,,AEE,,,0,0,,,,,,,Europe,,defunct,GR,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
2192,Aegean Executive,NULL,NULL,,AEE,,,0,0,,,www.aegeanair.com,,,,Europe,,active,GR,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
2235,Aegle Aviation,NULL,NULL,,,,,3,,,,,,,,Other,,active,HK,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
5195,AEI - Air Express International Airlines,NULL,NULL,,,,,,,,,,,,,Americas,,active,US,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
5196,AELF FlightService,NULL,NULL,,,,,,,,,,,,,Americas,,active,US,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
1901,Aelis Air Service,NULL,NULL,,,,,,,,,,,,,Europe,,active,FR,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
2147,Aeolus Air,NULL,NULL,,,,,,,,,,,,,Africa,,active,GM,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
2463,Aer Arann,NULL,NULL,,,,,,,,,,,,,Europe,,active,IE,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
2420,Aer Lingus,NULL,NULL,EI,EIN,EI,SHAMROCK,65,111,https://images.planefinder.net/api/logo/EIN/w/256,https://en.wikipedia.org/wiki/Aer_Lingus,www.aerlingus.com,Dublin Airport; Cork Airport,,"4,500 approx (2020)",Europe,15 April 1936 ( 1936-04-15 ); 28 May 1936 ( 1936-05-28 ),active,IE,Lynne Embleton (CEO); Conor McCarthy (Chairman); Conor McCarthy (Chairman),"Vienna, Austria (VIE); Bridgetown, Barbados (BGI); Brussels, Belgium (BRU); Burgas, Bulgaria (BOJ); Dubrovnik, Croatia (DBV); Prague, Czech Republic (PRG); Bordeaux, France (BOD); Berlin, Germany (BER); Athens, Greece (ATH); Budapest, Hungary (BUD); Cork, Ireland (ORK); Ronaldsway, Isle of Man (IOM); Jersey, Jersey (JER); Valletta, Malta (MLA); Cancún, Mexico (CUN); Amsterdam, Netherlands (AMS); Tromso, Norway (TOS); Warsaw, Poland (WAW); Faro, Portugal (FAO); Alicante, Spain (ALC)"
3,Aer Lingus,NULL,NULL,EI,EIN,EI,SHAMROCK,65,111,https://images.planefinder.net/api/logo/EIN/w/256,https://en.wikipedia.org/wiki/Aer_Lingus,www.aerlingus.com,Dublin Airport; Cork Airport,,"4,500 approx (2020)","Cloghran , County Dublin, Ireland",15 April 1936 ( 1936-04-15 ); 28 May 1936 ( 1936-05-28 ),active,GLOBAL,Lynne Embleton (CEO); Conor McCarthy (Chairman); Conor McCarthy (Chairman),"Vienna, Austria (VIE); Bridgetown, Barbados (BGI); Brussels, Belgium (BRU); Burgas, Bulgaria (BOJ); Dubrovnik, Croatia (DBV); Prague, Czech Republic (PRG); Bordeaux, France (BOD); Berlin, Germany (BER); Athens, Greece (ATH); Budapest, Hungary (BUD); Cork, Ireland (ORK); Ronaldsway, Isle of Man (IOM); Jersey, Jersey (JER); Valletta, Malta (MLA); Cancún, Mexico (CUN); Amsterdam, Netherlands (AMS); Tromso, Norway (TOS); Warsaw, Poland (WAW); Faro, Portugal (FAO); Alicante, Spain (ALC)"
2464,Aer Lingus Commuter,NULL,NULL,,,,,,,,,,,,,Europe,,active,IE,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
2465,Aer Lingus Regional,NULL,NULL,,,,,20,,,,,,,,Europe,,active,IE,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
2421,Aer Lingus UK,NULL,NULL,EG,EUK,G,GREEN FLIGHT,0,0,https://images.planefinder.net/api/logo/EUK/w/256,https://en.wikipedia.org/wiki/Aer_Lingus_UK,www.aerlingus.com,Manchester Airport,,,Europe,"May 25, 2012 ( 2012-05-25 ); October 20, 2021 ( 2021-10-20 )",active,IE,Eamon Kierans (Director),"Vienna, Austria (VIE); Bridgetown, Barbados (BGI); Brussels, Belgium (BRU); Burgas, Bulgaria (BOJ); Dubrovnik, Croatia (DBV); Prague, Czech Republic (PRG); Bordeaux, France (BOD); Berlin, Germany (BER); Athens, Greece (ATH); Budapest, Hungary (BUD); Cork, Ireland (ORK); Ronaldsway, Isle of Man (IOM); Jersey, Jersey (JER); Valletta, Malta (MLA); Cancún, Mexico (CUN); Amsterdam, Netherlands (AMS); Tromso, Norway (TOS); Warsaw, Poland (WAW); Faro, Portugal (FAO); Alicante, Spain (ALC)"
2466,Aer Turas,NULL,NULL,,,,,,,,,,,,,Europe,,active,IE,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
2706,Aeral,NULL,NULL,,,,,,,,,,,,,Europe,,defunct,IT,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
2707,AerAlpi,NULL,NULL,,,,,,,,,,,,,Europe,,defunct,IT,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
687,Aercaribe,NULL,NULL,-,CPR,OB,LUPUS,15,0,https://images.planefinder.net/api/logo/AYY/w/256,https://en.wikipedia.org/wiki/Aeronaves_TSM,www.aeronavestsm.com,El Dorado International Airport,,,Americas,1997 ( 1997 ); 2006 ( 2006 ),active,CA,Viktor Peters (CEO); Sergey Ivanovich Sumbayev (General Director); Marwan Traboulsi (CEO); Guillaume Faury (CEO); René Obermann (chairman),
3434,Aéreo Calafia,NULL,NULL,,,,,,,,,,,,,Americas,,active,MX,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
3869,Aereo Taxi Internacional,NULL,NULL,,,,,,,,,,,,,Americas,,active,PA,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
3435,Aéreo Taxi Mexicano,NULL,NULL,,,,,1,,,,,,,,Americas,,active,MX,"Faisal Al-Turki, (CEO, Saudi Arabia); Karim Baky (CEO, Egypt)","Tallinn, Estonia (TLL); Helsinki, Finland (HEL); Riga, Latvia (RIX)"
